Column_Label,Type
GPER1,Gene_Expr
UNCX,Gene_Expr
TMEM184A,Gene_Expr
NOS3,Gene_Expr
MICALL2,Gene_Expr
CA3,Gene_Expr
INTS1,Gene_Expr
CDK5,Gene_Expr
SLC4A2,Gene_Expr
SLC7A13,Gene_Expr
FASTK,Gene_Expr
TMUB1,Gene_Expr
FMC1,Gene_Expr
PHAX,Gene_Expr
ALDH7A1,Gene_Expr
FOXK1,Gene_Expr
COX6C,Gene_Expr
OSR2,Gene_Expr
YWHAZ,Gene_Expr
BAALC,Gene_Expr
FZD6,Gene_Expr
CTHRC1,Gene_Expr
SLC25A32,Gene_Expr
DCAF13,Gene_Expr
DCSTAMP,Gene_Expr
TP53INP1,Gene_Expr
INTS8,Gene_Expr
VIRMA,Gene_Expr
FREM1,Gene_Expr
GEM,Gene_Expr
PDP1,Gene_Expr
TMEM67,Gene_Expr
WASHC5,Gene_Expr
RPP25L,Gene_Expr
FAM219A,Gene_Expr
SNAPC3,Gene_Expr
MYORG,Gene_Expr
NUDT2,Gene_Expr
TMEM65,Gene_Expr
PSIP1,Gene_Expr
CCDC171,Gene_Expr
UBAP1,Gene_Expr
DIRAS2,Gene_Expr
SYK,Gene_Expr
NIPSNAP3B,Gene_Expr
ABCA1,Gene_Expr
NFIL3,Gene_Expr
LETM2,Gene_Expr
METTL2B,Gene_Expr
FXN,Gene_Expr
ZMAT4,Gene_Expr
TMEM71,Gene_Expr
MAMDC2,Gene_Expr
PRSS37,Gene_Expr
CPA6,Gene_Expr
C8orf34,Gene_Expr
TMC1,Gene_Expr
ALDH1A1,Gene_Expr
KDM1B,Gene_Expr
HGSNAT,Gene_Expr
RASEF,Gene_Expr
GKAP1,Gene_Expr
KIF27,Gene_Expr
QNG1,Gene_Expr
HNRNPK,Gene_Expr
SVEP1,Gene_Expr
TRPV6,Gene_Expr
LLCFC1,Gene_Expr
ANKS6,Gene_Expr
FBP1,Gene_Expr
PGAP4,Gene_Expr
ZHX1,Gene_Expr
CFAP47,Gene_Expr
CYBB,Gene_Expr
DYNLT3,Gene_Expr
METTL27,Gene_Expr
MID1IP1,Gene_Expr
SHOC1,Gene_Expr
CXorf58,Gene_Expr
KIAA1958,Gene_Expr
PTCHD1,Gene_Expr
RNF183,Gene_Expr
ASB11,Gene_Expr
PCDH19,Gene_Expr
PIGA,Gene_Expr
VEGFD,Gene_Expr
OR1Q1,Gene_Expr
STRBP,Gene_Expr
CLDN3,Gene_Expr
GAPVD1,Gene_Expr
CARD19,Gene_Expr
WNK2,Gene_Expr
ATP7A,Gene_Expr
ZNF367,Gene_Expr
NLGN4Y,Gene_Expr
HDX,Gene_Expr
NDUFB6,Gene_Expr
AQP7,Gene_Expr
NOL6,Gene_Expr
AQP3,Gene_Expr
TRMT10B,Gene_Expr
VCP,Gene_Expr
PIGO,Gene_Expr
STOML2,Gene_Expr
BRWD3,Gene_Expr
SLITRK5,Gene_Expr
MELK,Gene_Expr
ARMC3,Gene_Expr
OTUD1,Gene_Expr
ARHGAP12,Gene_Expr
FAT3,Gene_Expr
DEUP1,Gene_Expr
HECTD2,Gene_Expr
SLC7A3,Gene_Expr
FBXO33,Gene_Expr
INTS6L,Gene_Expr
LRFN5,Gene_Expr
LRRC18,Gene_Expr
SPTSSA,Gene_Expr
WRN,Gene_Expr
MARCHF8,Gene_Expr
TSHR,Gene_Expr
CFL2,Gene_Expr
SUGT1,Gene_Expr
GTF2A1,Gene_Expr
ZCCHC24,Gene_Expr
PGM2L1,Gene_Expr
PHYHIPL,Gene_Expr
SLC16A9,Gene_Expr
FOLR2,Gene_Expr
INPPL1,Gene_Expr
PHOX2A,Gene_Expr
MBL2,Gene_Expr
GJB2,Gene_Expr
CRYL1,Gene_Expr
REEP3,Gene_Expr
HEPACAM,Gene_Expr
SKA3,Gene_Expr
MICU2,Gene_Expr
DDIAS,Gene_Expr
PCF11,Gene_Expr
PKNOX2,Gene_Expr
LRR1,Gene_Expr
RPL36AL,Gene_Expr
DNAAF2,Gene_Expr
DEPP1,Gene_Expr
MAGEC3,Gene_Expr
ZNF22,Gene_Expr
KLHDC2,Gene_Expr
EML5,Gene_Expr
NEMF,Gene_Expr
RPUSD4,Gene_Expr
ARF6,Gene_Expr
TTC8,Gene_Expr
TMEM63C,Gene_Expr
NOXRED1,Gene_Expr
CDX2,Gene_Expr
AMER2,Gene_Expr
AKR1E2,Gene_Expr
KBTBD6,Gene_Expr
SSX3,Gene_Expr
OTX2,Gene_Expr
FAAH2,Gene_Expr
DRGX,Gene_Expr
NUDT5,Gene_Expr
DACT1,Gene_Expr
OXGR1,Gene_Expr
BEND7,Gene_Expr
ATP5F1C,Gene_Expr
PRPF18,Gene_Expr
TAF3,Gene_Expr
VSTM4,Gene_Expr
VDAC2,Gene_Expr
SOHLH1,Gene_Expr
COMTD1,Gene_Expr
SLC18A2,Gene_Expr
PDZD8,Gene_Expr
ZNF503,Gene_Expr
ABRAXAS2,Gene_Expr
QSOX2,Gene_Expr
FAM204A,Gene_Expr
NSD1,Gene_Expr
PRDX3,Gene_Expr
ENOX2,Gene_Expr
GHITM,Gene_Expr
CLEC1B,Gene_Expr
SNAPC4,Gene_Expr
TMEM52B,Gene_Expr
PMPCA,Gene_Expr
ENTR1,Gene_Expr
FRMD7,Gene_Expr
AK8,Gene_Expr
SPACA9,Gene_Expr
TSC1,Gene_Expr
GFI1B,Gene_Expr
HPRT1,Gene_Expr
BORCS5,Gene_Expr
DIPK1B,Gene_Expr
ZMYND19,Gene_Expr
STOX1,Gene_Expr
RET,Gene_Expr
DDX21,Gene_Expr
BMS1,Gene_Expr
STK32C,Gene_Expr
JCAD,Gene_Expr
FUNDC2,Gene_Expr
PIP4P1,Gene_Expr
METTL17,Gene_Expr
NDRG2,Gene_Expr
ARHGEF40,Gene_Expr
NSMF,Gene_Expr
ZNF219,Gene_Expr
C12orf50,Gene_Expr
CASP7,Gene_Expr
PPP1R36,Gene_Expr
BTNL9,Gene_Expr
CCDC186,Gene_Expr
VWA2,Gene_Expr
METTL3,Gene_Expr
SALL2,Gene_Expr
PRAP1,Gene_Expr
TRUB1,Gene_Expr
ERICH6B,Gene_Expr
CYP2C19,Gene_Expr
ZFYVE1,Gene_Expr
HSPA12A,Gene_Expr
FRAT1,Gene_Expr
UBTD1,Gene_Expr
ANKRD2,Gene_Expr
E2F7,Gene_Expr
ARHGAP42,Gene_Expr
ISCA2,Gene_Expr
OTOGL,Gene_Expr
LARGE2,Gene_Expr
PACSIN3,Gene_Expr
TTC7B,Gene_Expr
SLC39A13,Gene_Expr
PSMC3,Gene_Expr
RAPSN,Gene_Expr
AGBL2,Gene_Expr
TC2N,Gene_Expr
CPSF2,Gene_Expr
SMCO2,Gene_Expr
MOAP1,Gene_Expr
IFI27L1,Gene_Expr
IFI27,Gene_Expr
SERPINA12,Gene_Expr
CLMN,Gene_Expr
PDZRN4,Gene_Expr
SLC6A5,Gene_Expr
CCDC38,Gene_Expr
NELL1,Gene_Expr
PTER,Gene_Expr
C1QL3,Gene_Expr
CACNB2,Gene_Expr
HACD1,Gene_Expr
ARL5B,Gene_Expr
SMCO4,Gene_Expr
CEP295,Gene_Expr
KCNC2,Gene_Expr
TAF1D,Gene_Expr
ABTB2,Gene_Expr
R3HCC1L,Gene_Expr
AMOTL1,Gene_Expr
HTRA1,Gene_Expr
LIPC,Gene_Expr
CEP57,Gene_Expr
TCP11L2,Gene_Expr
PASD1,Gene_Expr
SPRED1,Gene_Expr
TMCO5A,Gene_Expr
GPR176,Gene_Expr
JAM3,Gene_Expr
CMTM5,Gene_Expr
GLB1L3,Gene_Expr
ADAMTS15,Gene_Expr
SVOP,Gene_Expr
GPT2,Gene_Expr
AMN,Gene_Expr
RAB8B,Gene_Expr
IKBIP,Gene_Expr
RPUSD2,Gene_Expr
HIF1AN,Gene_Expr
NDUFB8,Gene_Expr
ZFYVE19,Gene_Expr
SPINT1,Gene_Expr
FBN1,Gene_Expr
AVPR1A,Gene_Expr
DEPDC4,Gene_Expr
LRTM2,Gene_Expr
BRD7,Gene_Expr
CKB,Gene_Expr
TRMT61A,Gene_Expr
BTRC,Gene_Expr
POLL,Gene_Expr
BAG5,Gene_Expr
DPCD,Gene_Expr
LARP6,Gene_Expr
API5,Gene_Expr
ZNF319,Gene_Expr
HPS6,Gene_Expr
SENP8,Gene_Expr
NOLC1,Gene_Expr
ALKBH3,Gene_Expr
COPS2,Gene_Expr
GABRB3,Gene_Expr
SPIC,Gene_Expr
TBATA,Gene_Expr
SGPL1,Gene_Expr
FRS2,Gene_Expr
CCT2,Gene_Expr
PCBD1,Gene_Expr
ARIH1,Gene_Expr
DNAAF8,Gene_Expr
CLMP,Gene_Expr
SCN3B,Gene_Expr
COX11,Gene_Expr
ZNF202,Gene_Expr
FAM227B,Gene_Expr
STXBP4,Gene_Expr
CYYR1,Gene_Expr
CUL5,Gene_Expr
MYRFL,Gene_Expr
WBP1L,Gene_Expr
BORCS7,Gene_Expr
C2,Gene_Expr
PLEKHF1,Gene_Expr
TMEM100,Gene_Expr
ANAPC16,Gene_Expr
SMPD1,Gene_Expr
APBB1,Gene_Expr
SYNPO2L,Gene_Expr
NUDT13,Gene_Expr
C11orf65,Gene_Expr
TRIM44,Gene_Expr
ILK,Gene_Expr
TAF10,Gene_Expr
TPP1,Gene_Expr
DCHS1,Gene_Expr
NETO1,Gene_Expr
MSS51,Gene_Expr
CYB5A,Gene_Expr
USP54,Gene_Expr
RAG1,Gene_Expr
IFTAP,Gene_Expr
WDR88,Gene_Expr
OR10A5,Gene_Expr
OR2D2,Gene_Expr
ATP9B,Gene_Expr
PPFIBP2,Gene_Expr
MOGAT2,Gene_Expr
CYB5R2,Gene_Expr
SERPINB7,Gene_Expr
GARRE1,Gene_Expr
SERPINB8,Gene_Expr
TUB,Gene_Expr
RIC3,Gene_Expr
LMO1,Gene_Expr
IDH3A,Gene_Expr
WDR72,Gene_Expr
CRABP1,Gene_Expr
PLD4,Gene_Expr
ZMAT1,Gene_Expr
XRRA1,Gene_Expr
TRIM66,Gene_Expr
RNF169,Gene_Expr
RPL27A,Gene_Expr
DENND2B,Gene_Expr
CDYL2,Gene_Expr
TMEM130,Gene_Expr
PRTG,Gene_Expr
CENPN,Gene_Expr
AKIP1,Gene_Expr
ATMIN,Gene_Expr
C16orf46,Gene_Expr
TMEM41B,Gene_Expr
LEO1,Gene_Expr
ZNF143,Gene_Expr
TMX3,Gene_Expr
MFAP4,Gene_Expr
WEE1,Gene_Expr
MAPK7,Gene_Expr
PRKCB,Gene_Expr
HDGFL3,Gene_Expr
NDST2,Gene_Expr
MCM7,Gene_Expr
CLEC3A,Gene_Expr
CCDC68,Gene_Expr
CLEC4E,Gene_Expr
ZNF3,Gene_Expr
CLEC4D,Gene_Expr
ZSCAN21,Gene_Expr
RIMKLB,Gene_Expr
A2ML1,Gene_Expr
BEAN1,Gene_Expr
TK2,Gene_Expr
TMED3,Gene_Expr
SEC11C,Gene_Expr
CPLX4,Gene_Expr
GALR1,Gene_Expr
TMEM135,Gene_Expr
IQCD,Gene_Expr
NDEL1,Gene_Expr
CENPV,Gene_Expr
CDH16,Gene_Expr
RRAD,Gene_Expr
CIAO2B,Gene_Expr
CFAP52,Gene_Expr
HSP90B1,Gene_Expr
MC4R,Gene_Expr
BLCAP,Gene_Expr
SERPINB12,Gene_Expr
CHRFAM7A,Gene_Expr
ATF7IP2,Gene_Expr
MMP10,Gene_Expr
TVP23A,Gene_Expr
BEX3,Gene_Expr
TMPRSS5,Gene_Expr
COG1,Gene_Expr
PLEKHA7,Gene_Expr
ZNF606,Gene_Expr
ZCCHC18,Gene_Expr
B2M,Gene_Expr
ZNF592,Gene_Expr
GOLM2,Gene_Expr
HTR3A,Gene_Expr
NNMT,Gene_Expr
ACSM1,Gene_Expr
AP1G1,Gene_Expr
SLFN5,Gene_Expr
CATSPER2,Gene_Expr
BMERB1,Gene_Expr
MARF1,Gene_Expr
SAAL1,Gene_Expr
YPEL4,Gene_Expr
PPIB,Gene_Expr
LDHC,Gene_Expr
CIAO2A,Gene_Expr
LDHAL6A,Gene_Expr
FAM111A,Gene_Expr
PCLAF,Gene_Expr
KIF7,Gene_Expr
LDHD,Gene_Expr
PLIN1,Gene_Expr
PEX11A,Gene_Expr
TMEM170A,Gene_Expr
MESP1,Gene_Expr
ANPEP,Gene_Expr
SCNN1G,Gene_Expr
RBPMS2,Gene_Expr
NAV2,Gene_Expr
ANKDD1A,Gene_Expr
GLYATL1,Gene_Expr
C18orf54,Gene_Expr
DCTN5,Gene_Expr
TERF2IP,Gene_Expr
PLK1,Gene_Expr
CLPX,Gene_Expr
GPR182,Gene_Expr
ZBTB39,Gene_Expr
CACNG2,Gene_Expr
TAC3,Gene_Expr
MYO1A,Gene_Expr
CHP2,Gene_Expr
NEMP1,Gene_Expr
NAB2,Gene_Expr
VPS39,Gene_Expr
STAT6,Gene_Expr
PATL1,Gene_Expr
ATP23,Gene_Expr
ELFN2,Gene_Expr
STX3,Gene_Expr
MRPL16,Gene_Expr
PIP4K2C,Gene_Expr
MTMR10,Gene_Expr
YWHAB,Gene_Expr
C15orf48,Gene_Expr
SCG5,Gene_Expr
GREM1,Gene_Expr
NYAP1,Gene_Expr
TSC22D4,Gene_Expr
MS4A6E,Gene_Expr
MS4A7,Gene_Expr
MS4A14,Gene_Expr
MS4A5,Gene_Expr
DIS3L,Gene_Expr
CCNDBP1,Gene_Expr
EPB42,Gene_Expr
SMAD3,Gene_Expr
MS4A8,Gene_Expr
CCDC178,Gene_Expr
MAP1A,Gene_Expr
RCCD1,Gene_Expr
AKTIP,Gene_Expr
MAPRE2,Gene_Expr
EVA1C,Gene_Expr
TCP10L2,Gene_Expr
MARS1,Gene_Expr
MBD6,Gene_Expr
CNPY4,Gene_Expr
PDIA3,Gene_Expr
NUDT21,Gene_Expr
NAT16,Gene_Expr
TERB2,Gene_Expr
NKX3-1,Gene_Expr
SGSM1,Gene_Expr
DUSP18,Gene_Expr
TEF,Gene_Expr
MEI1,Gene_Expr
B4GALNT2,Gene_Expr
PBX3,Gene_Expr
GNGT2,Gene_Expr
PHB1,Gene_Expr
SNRPD1,Gene_Expr
TTC16,Gene_Expr
SUN5,Gene_Expr
SAMD14,Gene_Expr
PIP5KL1,Gene_Expr
BPIFB6,Gene_Expr
TMEM92,Gene_Expr
EEIG1,Gene_Expr
ACSF2,Gene_Expr
GOLGA2,Gene_Expr
TRUB2,Gene_Expr
COQ4,Gene_Expr
SLC27A4,Gene_Expr
URM1,Gene_Expr
CERCAM,Gene_Expr
DOLPP1,Gene_Expr
DNAAF19,Gene_Expr
ENDOG,Gene_Expr
UGT1A6,Gene_Expr
C15orf39,Gene_Expr
ISLR2,Gene_Expr
SP2,Gene_Expr
COQ7,Gene_Expr
GPRC5B,Gene_Expr
CRK,Gene_Expr
FBXO22,Gene_Expr
TBC1D2B,Gene_Expr
NOD2,Gene_Expr
SNX20,Gene_Expr
LOXHD1,Gene_Expr
KATNAL2,Gene_Expr
HDHD2,Gene_Expr
ZNF91,Gene_Expr
IGF2,Gene_Expr
RNF214,Gene_Expr
CDK12,Gene_Expr
DPEP2,Gene_Expr
DUS2,Gene_Expr
POP5,Gene_Expr
ENGASE,Gene_Expr
RBFOX3,Gene_Expr
ATP5MG,Gene_Expr
CD3D,Gene_Expr
TBC1D16,Gene_Expr
TEPSIN,Gene_Expr
MYO5B,Gene_Expr
ART5,Gene_Expr
ACAA2,Gene_Expr
STIM1,Gene_Expr
RRM1,Gene_Expr
OR51E2,Gene_Expr
TRIM68,Gene_Expr
MMP26,Gene_Expr
OR51I1,Gene_Expr
OR51Q1,Gene_Expr
FN3K,Gene_Expr
PRRT2,Gene_Expr
ZNF23,Gene_Expr
IRGQ,Gene_Expr
ZNF226,Gene_Expr
ZNF180,Gene_Expr
PPP2R3B,Gene_Expr
ZNF668,Gene_Expr
ZNF646,Gene_Expr
VKORC1,Gene_Expr
LPO,Gene_Expr
CA4,Gene_Expr
SMG8,Gene_Expr
TPM4,Gene_Expr
RAB8A,Gene_Expr
GPX4,Gene_Expr
MIDN,Gene_Expr
JSRP1,Gene_Expr
NIBAN3,Gene_Expr
KLHL26,Gene_Expr
GATAD2A,Gene_Expr
MVD,Gene_Expr
CDT1,Gene_Expr
TRAPPC2L,Gene_Expr
ANKRD11,Gene_Expr
SPATA33,Gene_Expr
RSKR,Gene_Expr
PROCA1,Gene_Expr
RPL13,Gene_Expr
ZNF641,Gene_Expr
LALBA,Gene_Expr
CACNB3,Gene_Expr
DHRS13,Gene_Expr
TP53I13,Gene_Expr
KMT2D,Gene_Expr
CORO6,Gene_Expr
RHEBL1,Gene_Expr
TUBA1A,Gene_Expr
TUBA1C,Gene_Expr
ZNF610,Gene_Expr
ZNF528,Gene_Expr
ZNF701,Gene_Expr
SERTAD3,Gene_Expr
NCKAP5L,Gene_Expr
RAB4B,Gene_Expr
AQP2,Gene_Expr
GPD1,Gene_Expr
PROSER3,Gene_Expr
CYP2S1,Gene_Expr
AXL,Gene_Expr
NFKBID,Gene_Expr
TMC4,Gene_Expr
ANKRD33,Gene_Expr
LAIR1,Gene_Expr
TTYH1,Gene_Expr
LENG8,Gene_Expr
LAIR2,Gene_Expr
ZNF526,Gene_Expr
TRAPPC9,Gene_Expr
KIR3DL1,Gene_Expr
NLRP7,Gene_Expr
ZNF146,Gene_Expr
ZNF283,Gene_Expr
PPP1R14A,Gene_Expr
SPINT2,Gene_Expr
C19orf33,Gene_Expr
YIF1B,Gene_Expr
DNAAF3,Gene_Expr
PSCA,Gene_Expr
ATCAY,Gene_Expr
DAPK3,Gene_Expr
EEF2,Gene_Expr
TMIGD2,Gene_Expr
CHAF1A,Gene_Expr
UBXN6,Gene_Expr
HDGFL2,Gene_Expr
PLIN4,Gene_Expr
SEMA6B,Gene_Expr
ZNF444,Gene_Expr
NXN,Gene_Expr
TLCD3A,Gene_Expr
GLOD4,Gene_Expr
MFSD3,Gene_Expr
GPT,Gene_Expr
KIFC2,Gene_Expr
SLC43A2,Gene_Expr
RILP,Gene_Expr
SERPINF2,Gene_Expr
WDR81,Gene_Expr
SRR,Gene_Expr
TSR1,Gene_Expr
TRPV3,Gene_Expr
HSD11B1L,Gene_Expr
CYB5D2,Gene_Expr
C19orf48P,Gene_Expr
KLK1,Gene_Expr
KLK2,Gene_Expr
KLK11,Gene_Expr
ZNF83,Gene_Expr
KRT80,Gene_Expr
KRT1,Gene_Expr
OTUB1,Gene_Expr
RCOR2,Gene_Expr
ANGPTL4,Gene_Expr
CD320,Gene_Expr
SPRYD3,Gene_Expr
IGFBP6,Gene_Expr
ZNF558,Gene_Expr
NDUFV1,Gene_Expr
CDK2AP2,Gene_Expr
NUDT8,Gene_Expr
PRDX2,Gene_Expr
OR8J3,Gene_Expr
ZNF232,Gene_Expr
MIS12,Gene_Expr
CD300C,Gene_Expr
CD300A,Gene_Expr
TEKT1,Gene_Expr
HID1,Gene_Expr
MRPL58,Gene_Expr
ATP5PD,Gene_Expr
TMEM88,Gene_Expr
EVPL,Gene_Expr
SRP68,Gene_Expr
MGAT5B,Gene_Expr
TMC8,Gene_Expr
TK1,Gene_Expr
TMEM68,Gene_Expr
CYP7A1,Gene_Expr
GSDMA,Gene_Expr
KRT24,Gene_Expr
KRT10-AS1,Gene_Expr
GHDC,Gene_Expr
FAM234A,Gene_Expr
SOST,Gene_Expr
ZNF598,Gene_Expr
RAB26,Gene_Expr
MLST8,Gene_Expr
E4F1,Gene_Expr
DNASE1L2,Gene_Expr
ECI1,Gene_Expr
CASKIN1,Gene_Expr
ABCA3,Gene_Expr
KCTD5,Gene_Expr
SRRM2,Gene_Expr
ZNF597,Gene_Expr
NLRC3,Gene_Expr
SDHAF2,Gene_Expr
DDB1,Gene_Expr
VPS37C,Gene_Expr
VWCE,Gene_Expr
RAB3IL1,Gene_Expr
BEST1,Gene_Expr
FTH1,Gene_Expr
BSCL2,Gene_Expr
POLR2G,Gene_Expr
SLC3A2,Gene_Expr
PLAAT5,Gene_Expr
SPINDOC,Gene_Expr
ATG16L2,Gene_Expr
C2CD3,Gene_Expr
TRANK1,Gene_Expr
TTC21A,Gene_Expr
RPSA,Gene_Expr
ENTPD3,Gene_Expr
CTNNB1,Gene_Expr
ULK4,Gene_Expr
FADD,Gene_Expr
LTBP3,Gene_Expr
NAALADL1,Gene_Expr
SAC3D1,Gene_Expr
BATF2,Gene_Expr
SLC22A11,Gene_Expr
SF1,Gene_Expr
MAP4K2,Gene_Expr
MAJIN,Gene_Expr
CCDC88B,Gene_Expr
SCARA3,Gene_Expr
PBK,Gene_Expr
SCARA5,Gene_Expr
PNOC,Gene_Expr
COPS6,Gene_Expr
PAFAH1B2,Gene_Expr
ANKS3,Gene_Expr
NUDT16L1,Gene_Expr
KIAA1586,Gene_Expr
RAB4A,Gene_Expr
OR1F1,Gene_Expr
OR2B2,Gene_Expr
SETD5,Gene_Expr
VASN,Gene_Expr
FAM83B,Gene_Expr
THAP9,Gene_Expr
OR2C1,Gene_Expr
RNF187,Gene_Expr
HOOK3,Gene_Expr
MAPK1IP1L,Gene_Expr
DDIT4,Gene_Expr
RBPJ,Gene_Expr
LMBRD1,Gene_Expr
ZCCHC4,Gene_Expr
PTGDR,Gene_Expr
TTC39C,Gene_Expr
GLYCTK,Gene_Expr
GNG4,Gene_Expr
UBTD2,Gene_Expr
POLR2J3,Gene_Expr
NKIRAS2,Gene_Expr
DNAJC7,Gene_Expr
KCNV2,Gene_Expr
IRF2BP2,Gene_Expr
NT5DC2,Gene_Expr
UQCC5,Gene_Expr
COA6,Gene_Expr
KIF5C,Gene_Expr
MGAT2,Gene_Expr
BMI1,Gene_Expr
THAP11,Gene_Expr
MMADHC,Gene_Expr
PDHB,Gene_Expr
PXK,Gene_Expr
H1-4,Gene_Expr
PCMTD1,Gene_Expr
KCTD6,Gene_Expr
MPLKIP,Gene_Expr
ACOX2,Gene_Expr
FAM107A,Gene_Expr
IRF2,Gene_Expr
MOBP,Gene_Expr
CX3CR1,Gene_Expr
PPDPFL,Gene_Expr
XIRP1,Gene_Expr
INSM2,Gene_Expr
DEGS2,Gene_Expr
SCN11A,Gene_Expr
ARF4,Gene_Expr
SEPTIN2,Gene_Expr
FILIP1L,Gene_Expr
MFSD2A,Gene_Expr
DTYMK,Gene_Expr
TAP1,Gene_Expr
ING5,Gene_Expr
ATG4B,Gene_Expr
BDKRB2,Gene_Expr
MLKL,Gene_Expr
RFWD3,Gene_Expr
KCNG4,Gene_Expr
RHOH,Gene_Expr
KLHL30,Gene_Expr
COG7,Gene_Expr
CDC40,Gene_Expr
STIP1,Gene_Expr
SCNN1B,Gene_Expr
HR,Gene_Expr
TXNDC2,Gene_Expr
RAB31,Gene_Expr
REEP4,Gene_Expr
TNXB,Gene_Expr
LGI3,Gene_Expr
SFTPC,Gene_Expr
BMP1,Gene_Expr
ATXN2L,Gene_Expr
PHYHIP,Gene_Expr
CCDC110,Gene_Expr
POLR3D,Gene_Expr
FEN1,Gene_Expr
CAVIN2,Gene_Expr
MTCL1,Gene_Expr
HJV,Gene_Expr
HEXIM2,Gene_Expr
FNTA,Gene_Expr
SERINC2,Gene_Expr
MYL1,Gene_Expr
TRAPPC11,Gene_Expr
COL3A1,Gene_Expr
GFRA2,Gene_Expr
ING2,Gene_Expr
CDKN2AIP,Gene_Expr
SNRNP48,Gene_Expr
TMEM223,Gene_Expr
SLC20A2,Gene_Expr
DYNLRB2,Gene_Expr
TMUB2,Gene_Expr
ADAM29,Gene_Expr
STAT3,Gene_Expr
ZSWIM1,Gene_Expr
ADAM9,Gene_Expr
ADAM18,Gene_Expr
GDNF,Gene_Expr
MUCL3,Gene_Expr
AXIN2,Gene_Expr
NDUFS5,Gene_Expr
VWA3B,Gene_Expr
ZNF30,Gene_Expr
UGT3A2,Gene_Expr
LRATD2,Gene_Expr
LDLRAD4,Gene_Expr
KCTD19,Gene_Expr
SLC16A4,Gene_Expr
IL7R,Gene_Expr
TMEM208,Gene_Expr
LRP1B,Gene_Expr
AHCYL1,Gene_Expr
DNAJC21,Gene_Expr
PKIG,Gene_Expr
NPNT,Gene_Expr
FAM178B,Gene_Expr
SEMA4C,Gene_Expr
CNNM3,Gene_Expr
GSTM4,Gene_Expr
TET2,Gene_Expr
CXXC4,Gene_Expr
TCTN2,Gene_Expr
SHOX2,Gene_Expr
PPIP5K1,Gene_Expr
TSPAN5,Gene_Expr
ABHD15,Gene_Expr
ZBTB5,Gene_Expr
CHTF8,Gene_Expr
MAPDA,Gene_Expr
LCMT2,Gene_Expr
SNTB2,Gene_Expr
IL12A,Gene_Expr
ZNF507,Gene_Expr
STX18,Gene_Expr
NSG1,Gene_Expr
ZBTB49,Gene_Expr
GFM1,Gene_Expr
HTR1E,Gene_Expr
FSTL5,Gene_Expr
DDX19A,Gene_Expr
ATOH8,Gene_Expr
ANKRD49,Gene_Expr
SFTPB,Gene_Expr
USP39,Gene_Expr
TNIP2,Gene_Expr
C2orf68,Gene_Expr
TMEM150A,Gene_Expr
RNF181,Gene_Expr
VAMP5,Gene_Expr
BTNL3,Gene_Expr
LRRC28,Gene_Expr
MAT2A,Gene_Expr
PLA2G4F,Gene_Expr
ENHO,Gene_Expr
ZNF608,Gene_Expr
SLC35G2,Gene_Expr
INPP5D,Gene_Expr
LETM1,Gene_Expr
TRIM49,Gene_Expr
TMEM129,Gene_Expr
PPIC,Gene_Expr
SPRY3,Gene_Expr
CEP120,Gene_Expr
STXBP6,Gene_Expr
TM4SF20,Gene_Expr
MFF,Gene_Expr
GRM5,Gene_Expr
LGALS9,Gene_Expr
JMJD7-PLA2G4B,Gene_Expr
CPLX1,Gene_Expr
PXDC1,Gene_Expr
SIGLEC7,Gene_Expr
E2F6,Gene_Expr
FEM1B,Gene_Expr
COMMD8,Gene_Expr
ATP5ME,Gene_Expr
UQCRFS1,Gene_Expr
SLC49A3,Gene_Expr
COL4A3,Gene_Expr
MAP2K1,Gene_Expr
KLK7,Gene_Expr
HNRNPH1,Gene_Expr
IRS1,Gene_Expr
MECP2,Gene_Expr
UPF3A,Gene_Expr
ZBBX,Gene_Expr
ACTBL2,Gene_Expr
ROR2,Gene_Expr
AR,Gene_Expr
DHRSX,Gene_Expr
VXN,Gene_Expr
HSPBAP1,Gene_Expr
ASMTL,Gene_Expr
SLC25A6,Gene_Expr
CHST14,Gene_Expr
PARM1,Gene_Expr
CSNK1G1,Gene_Expr
FAM110B,Gene_Expr
ODAD2,Gene_Expr
AFAP1L2,Gene_Expr
ZNF354A,Gene_Expr
ATF5,Gene_Expr
UBE2V2,Gene_Expr
GOT1L1,Gene_Expr
ZBTB43,Gene_Expr
CPT1C,Gene_Expr
PCSK9,Gene_Expr
XPO6,Gene_Expr
GSG1L,Gene_Expr
MN1,Gene_Expr
APEX2,Gene_Expr
NSMCE1,Gene_Expr
CCDC126,Gene_Expr
IL13,Gene_Expr
NPIPB12,Gene_Expr
RAB3B,Gene_Expr
OR6F1,Gene_Expr
CD2BP2,Gene_Expr
RSPO1,Gene_Expr
RGS14,Gene_Expr
TBC1D10B,Gene_Expr
LMAN2,Gene_Expr
GCSAML,Gene_Expr
RAB24,Gene_Expr
PRELID1,Gene_Expr
THBS3,Gene_Expr
CA5B,Gene_Expr
SLC50A1,Gene_Expr
EFNA1,Gene_Expr
CXCL10,Gene_Expr
NPIPB3,Gene_Expr
SH3TC2,Gene_Expr
CXCL11,Gene_Expr
ZRSR2,Gene_Expr
NMD3,Gene_Expr
ADRB2,Gene_Expr
B3GALNT1,Gene_Expr
GPRIN1,Gene_Expr
KCNAB1,Gene_Expr
MRPL1,Gene_Expr
SHE,Gene_Expr
NR0B1,Gene_Expr
PGM2,Gene_Expr
